transaction_id,affiliate_id,partner_id,transaction_date,memo,net_amount
TXN-101122,1101,102,2025-04-27,Base Program Rebate,492.71
TXN-101123,1019,102,2024-10-28,Base Program Rebate,76.68
TXN-101124,1003,103,2024-06-06,Base Program Rebate,265.79
TXN-101125,1123,102,2025-03-28,Base Program Rebate,418.8
TXN-101126,1141,101,2025-02-03,Base Program Rebate,414.98
TXN-101127,1087,102,2024-09-12,Base Program Rebate,226.35
TXN-101128,1003,103,2026-04-20,Base Program Rebate,117.31
TXN-101129,1144,102,2026-01-11,Base Program Rebate,102.31
TXN-101130,1126,102,2025-10-01,Base Program Rebate,126.25
TXN-101131,1045,101,2024-12-31,Base Program Rebate,195.71
TXN-101132,1045,104,2024-08-13,Base Program Rebate,41.94
TXN-101133,1015,102,2025-02-24,Base Program Rebate,182.66662345
TXN-101134,1123,105,2024-06-24,Base Program Rebate,153.03
TXN-101135,1088,102,2024-12-06,Base Program Rebate,107.26
TXN-101136,1144,104,2024-03-10,Base Program Rebate,202.73
TXN-101137,1138,102,2025-05-30,Base Program Rebate,353.51
TXN-101137,1138,102,2025-05-30,Q4 Promotional Tier Bonus,141.41
TXN-101138,1098,102,2025-09-26,Base Program Rebate,49.94
TXN-101139,1087,102,2025-10-19,Base Program Rebate,25.15
TXN-101139,1087,102,2025-10-19,Q4 Promotional Tier Bonus,10.06
TXN-101140,1058,103,2025-10-21,Base Program Rebate,472.71
TXN-101141,1061,101,2024-08-22,Base Program Rebate,508.54
TXN-101142,1144,102,2026-03-31,Base Program Rebate,413.19
TXN-101143,1072,102,2025-03-28,Base Program Rebate,378.8
TXN-101144,1010,102,2024-07-28,Base Program Rebate,77.52
TXN-101145,1041,102,2025-06-03,Base Program Rebate,49.2
TXN-101146,1052,104,2024-06-29,Base Program Rebate,364.5
TXN-101147,1040,103,2026-03-11,Base Program Rebate,290.0
TXN-101147,1040,103,2026-03-11,Q4 Promotional Tier Bonus,116.0
TXN-101148,1133,104,2026-02-17,Base Program Rebate,95.64
TXN-101148,1133,104,2026-02-17,Q4 Promotional Tier Bonus,38.26
TXN-101149,1068,105,2025-07-04,Base Program Rebate,93.8
TXN-101150,1105,103,2025-01-19,Base Program Rebate,338.38
TXN-101151,1040,102,2024-07-13,Base Program Rebate,5.0
TXN-101151,1040,102,2024-07-13,Q4 Promotional Tier Bonus,2.0
TXN-101152,1090,103,2025-01-28,Base Program Rebate,295.01
TXN-101153,1006,101,2025-01-29,Base Program Rebate,559.45
TXN-101154,1075,105,2025-12-27,Base Program Rebate,294.45
TXN-101155,1098,102,2024-09-05,Base Program Rebate,287.94
TXN-101155,1098,102,2024-09-05,Q4 Promotional Tier Bonus,115.18
TXN-101156,1029,103,2025-09-11,Base Program Rebate,274.64
TXN-101157,1141,102,2024-01-13,Base Program Rebate,72.25
TXN-101158,1130,101,2025-06-14,Base Program Rebate,546.19
TXN-101158,1130,101,2025-06-14,Q4 Promotional Tier Bonus,218.48
TXN-101159,1123,104,2025-08-23,Base Program Rebate,186.52
TXN-101160,1018,101,2025-10-13,Base Program Rebate,344.64
TXN-101161,1041,104,2025-12-16,Base Program Rebate,186.59
TXN-101161,1041,104,2025-12-16,Q4 Promotional Tier Bonus,74.64
TXN-101162,1122,104,2025-11-01,Base Program Rebate,174.78
TXN-101163,1026,102,2025-05-13,Base Program Rebate,111.24
TXN-101163,1026,102,2025-05-13,Q4 Promotional Tier Bonus,44.49
TXN-101164,1038,102,2024-09-22,Base Program Rebate,589.81
TXN-101164,1038,102,2024-09-22,Q4 Promotional Tier Bonus,235.92
TXN-101165,1017,103,2024-03-28,Base Program Rebate,228.19
TXN-101166,1113,104,2025-11-19,Base Program Rebate,456.92
TXN-101167,1144,105,2026-03-19,Base Program Rebate,592.6
TXN-101168,1132,105,2026-02-18,Base Program Rebate,161.34
TXN-101169,1074,103,2025-11-29,Base Program Rebate,534.37
TXN-101169,1074,103,2025-11-29,Q4 Promotional Tier Bonus,213.75
TXN-101170,1013,103,2024-12-04,Base Program Rebate,484.25
TXN-101171,1026,101,2025-09-08,Base Program Rebate,75.92962345000001
TXN-101172,1052,103,2025-04-07,Base Program Rebate,371.97
TXN-101173,1039,101,2025-10-15,Base Program Rebate,574.63
TXN-101174,1008,103,2025-11-25,Base Program Rebate,267.97
TXN-101175,1017,103,2025-03-14,Base Program Rebate,563.6
TXN-101175,1017,103,2025-03-14,Q4 Promotional Tier Bonus,225.44
TXN-101176,1088,103,2025-09-13,Base Program Rebate,119.06
TXN-101177,1117,101,2024-05-10,Return Credit / Adjustment Note,-300.01
TXN-101178,1111,102,2025-04-01,Base Program Rebate,573.14
TXN-101179,1036,101,2024-04-18,Base Program Rebate,262.35
TXN-101180,1088,103,2024-08-13,Base Program Rebate,432.20712345
TXN-101181,1144,102,2025-07-01,Base Program Rebate,381.05
TXN-101182,1046,105,2026-02-23,Base Program Rebate,554.5
TXN-101183,1087,105,2025-03-23,Base Program Rebate,485.55
TXN-101184,1018,103,2026-01-28,Base Program Rebate,356.34
TXN-101185,1025,103,2025-01-24,Base Program Rebate,347.21
TXN-101186,1088,104,2024-11-23,Base Program Rebate,463.34
TXN-101187,1141,105,2025-08-27,Base Program Rebate,135.23
TXN-101188,1029,103,2024-08-12,Base Program Rebate,301.15
TXN-101189,1144,101,2025-09-05,Base Program Rebate,193.78
TXN-101190,1128,104,2025-10-08,Base Program Rebate,497.64
TXN-101191,1073,102,2026-04-27,Base Program Rebate,430.77
TXN-101192,1010,102,2025-05-14,Base Program Rebate,437.12
TXN-101193,1034,101,2025-07-15,Base Program Rebate,236.89
TXN-101194,1090,104,2024-03-14,Base Program Rebate,317.89
TXN-101195,1125,104,2024-04-09,Base Program Rebate,80.71
TXN-101196,1068,104,2025-11-01,Base Program Rebate,100.31
TXN-101197,1029,102,2024-08-11,Base Program Rebate,483.1
TXN-101198,1128,101,2025-11-25,Return Credit / Adjustment Note,-471.84
TXN-101198,1128,101,2025-11-25,Q4 Promotional Tier Bonus,188.73
TXN-101199,1013,101,2024-12-30,Return Credit / Adjustment Note,-584.56
TXN-101200,1140,103,2025-08-30,Base Program Rebate,261.71
TXN-101201,1024,102,2025-02-10,Base Program Rebate,294.45412345
TXN-101202,1087,101,2026-03-07,Base Program Rebate,279.55
TXN-101203,1101,103,2024-01-12,Base Program Rebate,74.2
TXN-101204,1119,102,2024-01-24,Base Program Rebate,353.14
TXN-101204,1119,102,2024-01-24,Q4 Promotional Tier Bonus,141.26
TXN-101205,1088,104,2025-10-22,Base Program Rebate,422.39
TXN-101206,1123,102,2025-02-19,Base Program Rebate,488.19
TXN-101207,1122,104,2024-03-06,Base Program Rebate,312.54
TXN-101208,1024,102,2025-11-05,Base Program Rebate,538.82
TXN-101209,1126,104,2026-03-30,Base Program Rebate,190.29
TXN-101210,1018,105,2024-09-19,Base Program Rebate,511.24162345
TXN-101211,1081,105,2024-06-24,Base Program Rebate,255.27
TXN-101211,1081,105,2024-06-24,Q4 Promotional Tier Bonus,102.11
TXN-101212,1064,105,2025-03-31,Base Program Rebate,86.06
TXN-101213,1077,105,2025-07-05,Base Program Rebate,307.58
TXN-101214,1006,102,2024-05-25,Base Program Rebate,181.57662345
TXN-101215,1045,105,2025-01-02,Base Program Rebate,168.24
TXN-101216,1055,104,2025-10-27,Base Program Rebate,542.44
TXN-101217,1098,102,2025-07-02,Base Program Rebate,124.25
TXN-101218,1139,102,2026-01-01,Base Program Rebate,224.86
TXN-101219,1096,102,2024-11-19,Base Program Rebate,595.49
TXN-101220,1016,103,2024-05-07,Base Program Rebate,320.05
TXN-101221,1018,103,2024-12-07,Base Program Rebate,467.4
TXN-101222,1019,104,2024-08-15,Base Program Rebate,228.73
TXN-101223,1070,105,2026-04-21,Base Program Rebate,484.56
TXN-101224,1061,105,2024-10-04,Base Program Rebate,365.46
TXN-101224,1061,105,2024-10-04,Q4 Promotional Tier Bonus,146.18
TXN-101225,1146,105,2025-07-18,Base Program Rebate,357.78
TXN-101226,1003,105,2025-12-31,Base Program Rebate,95.41
TXN-101227,1010,103,2025-12-25,Base Program Rebate,467.07
TXN-101228,1101,103,2026-03-28,Base Program Rebate,282.52812345
TXN-101229,1049,103,2025-10-12,Base Program Rebate,515.11
TXN-101229,1049,103,2025-10-12,Q4 Promotional Tier Bonus,206.04
TXN-101230,1050,101,2024-06-18,Base Program Rebate,346.25
TXN-101231,1003,104,2025-11-24,Base Program Rebate,306.44
TXN-101232,1146,105,2025-12-15,Base Program Rebate,77.0
TXN-101233,1001,104,2025-12-20,Base Program Rebate,321.75912345
TXN-101234,1122,105,2024-02-13,Base Program Rebate,365.41
TXN-101234,1122,105,2024-02-13,Q4 Promotional Tier Bonus,146.16
TXN-101235,1016,103,2024-05-16,Base Program Rebate,309.43
TXN-101235,1016,103,2024-05-16,Q4 Promotional Tier Bonus,123.77
TXN-101236,1146,102,2025-07-06,Base Program Rebate,510.84
TXN-101236,1146,102,2025-07-06,Q4 Promotional Tier Bonus,204.34
TXN-101237,1137,105,2025-02-07,Base Program Rebate,132.43
TXN-101238,1006,104,2025-09-24,Base Program Rebate,509.39
TXN-101239,1068,103,2024-04-19,Base Program Rebate,5.58
TXN-101239,1068,103,2024-04-19,Q4 Promotional Tier Bonus,2.23
TXN-101240,1017,105,2025-06-10,Base Program Rebate,539.36
TXN-101241,1141,103,2024-08-19,Base Program Rebate,283.74
TXN-101242,1123,103,2024-04-21,Base Program Rebate,593.65
TXN-101243,1099,101,2025-01-02,Base Program Rebate,530.44
TXN-101244,1026,104,2025-03-07,Base Program Rebate,446.99
TXN-101244,1026,104,2025-03-07,Q4 Promotional Tier Bonus,178.8
TXN-101245,1057,101,2025-03-07,Base Program Rebate,294.72
TXN-101246,1092,105,2026-01-13,Base Program Rebate,554.33
TXN-101247,1021,101,2024-05-09,Base Program Rebate,95.44
TXN-101248,1146,103,2025-03-15,Base Program Rebate,585.92
TXN-101249,1114,101,2026-02-18,Base Program Rebate,258.8
TXN-101250,1058,101,2024-09-26,Base Program Rebate,596.57
TXN-101251,1021,105,2025-09-17,Base Program Rebate,110.76
TXN-101251,1021,105,2025-09-17,Q4 Promotional Tier Bonus,44.3
TXN-101252,1006,103,2024-07-15,Base Program Rebate,557.64
TXN-101253,1010,104,2025-02-21,Base Program Rebate,316.17062345
TXN-101254,1098,104,2024-03-03,Base Program Rebate,307.14
TXN-101255,1058,103,2025-12-29,Base Program Rebate,252.3
TXN-101256,1010,103,2024-08-05,Base Program Rebate,172.98
TXN-101257,1053,104,2025-01-07,Base Program Rebate,202.23
TXN-101258,1025,103,2025-01-04,Base Program Rebate,445.42
TXN-101259,1086,102,2025-10-27,Base Program Rebate,167.38
TXN-101260,1137,105,2024-05-03,Base Program Rebate,27.02
TXN-101260,1137,105,2024-05-03,Q4 Promotional Tier Bonus,10.81
TXN-101261,1019,101,2025-07-13,Base Program Rebate,372.36
TXN-101262,1123,102,2024-02-14,Base Program Rebate,78.88
TXN-101263,1126,103,2025-01-09,Base Program Rebate,270.47
TXN-101264,1096,105,2025-05-30,Base Program Rebate,475.05
TXN-101265,1064,101,2025-08-02,Base Program Rebate,38.82
TXN-101265,1064,101,2025-08-02,Q4 Promotional Tier Bonus,15.53
TXN-101266,1119,101,2024-06-18,Base Program Rebate,264.05
TXN-101267,1132,103,2024-07-30,Base Program Rebate,112.48
TXN-101268,1119,104,2025-05-30,Base Program Rebate,425.38
TXN-101269,1057,105,2024-05-01,Base Program Rebate,104.74
TXN-101270,1029,103,2024-05-16,Base Program Rebate,164.09
TXN-101271,1041,105,2024-04-28,Base Program Rebate,3.34
TXN-101272,1017,105,2024-09-27,Base Program Rebate,433.94
TXN-101273,1013,101,2026-04-23,Base Program Rebate,214.9
TXN-101274,1004,105,2025-11-04,Base Program Rebate,587.31
TXN-101275,1148,104,2025-10-31,Base Program Rebate,156.26
TXN-101276,1101,102,2024-11-28,Base Program Rebate,163.1
TXN-101277,1033,104,2024-08-25,Base Program Rebate,438.56
TXN-101278,1116,102,2025-04-15,Base Program Rebate,113.05
TXN-101278,1116,102,2025-04-15,Q4 Promotional Tier Bonus,45.22
TXN-101279,1004,103,2024-06-15,Base Program Rebate,531.44
TXN-101280,1029,101,2025-03-12,Base Program Rebate,149.03912345
TXN-101280,1029,101,2025-03-12,Q4 Promotional Tier Bonus,59.62
TXN-101281,1003,105,2024-04-12,Base Program Rebate,228.28
TXN-101282,1139,101,2024-05-15,Base Program Rebate,150.88
TXN-101283,1003,101,2026-03-21,Base Program Rebate,66.04
TXN-101284,1040,102,2025-05-06,Base Program Rebate,456.4
TXN-101284,1040,102,2025-05-06,Q4 Promotional Tier Bonus,182.56
TXN-101285,1124,103,2025-10-04,Base Program Rebate,327.31
TXN-101286,1021,105,2025-03-01,Base Program Rebate,87.25
TXN-101286,1021,105,2025-03-01,Q4 Promotional Tier Bonus,34.9
TXN-101287,1046,104,2025-12-04,Base Program Rebate,530.82
TXN-101288,1022,102,2024-04-14,Base Program Rebate,573.99
TXN-101289,1081,101,2024-02-14,Base Program Rebate,363.69
TXN-101290,1146,104,2024-06-02,Base Program Rebate,536.14
TXN-101291,1021,103,2025-05-26,Base Program Rebate,397.88
TXN-101291,1021,103,2025-05-26,Q4 Promotional Tier Bonus,159.15
TXN-101292,1033,102,2024-11-23,Base Program Rebate,90.8
TXN-101293,1015,101,2025-08-14,Base Program Rebate,257.9
TXN-101294,1025,102,2026-02-24,Base Program Rebate,232.55
TXN-101295,1093,105,2026-03-23,Base Program Rebate,382.87
TXN-101296,1088,104,2025-07-16,Base Program Rebate,299.52
TXN-101297,1088,101,2025-08-17,Base Program Rebate,429.67
TXN-101298,1046,101,2024-08-28,Base Program Rebate,218.62
TXN-101299,1112,102,2024-04-22,Base Program Rebate,38.1
TXN-101300,1026,103,2025-04-16,Base Program Rebate,88.62412345000001
TXN-101300,1026,103,2025-04-16,Q4 Promotional Tier Bonus,35.45
TXN-101301,1013,102,2024-04-30,Base Program Rebate,577.33
TXN-101302,1098,103,2024-02-25,Base Program Rebate,421.59
TXN-101303,1034,101,2024-05-30,Base Program Rebate,220.73
TXN-101304,1096,102,2026-02-22,Base Program Rebate,111.5
TXN-101305,1068,104,2025-02-25,Base Program Rebate,434.23
TXN-101306,1022,102,2024-03-02,Base Program Rebate,528.99
TXN-101307,1003,104,2025-03-09,Base Program Rebate,408.74
TXN-101307,1003,104,2025-03-09,Q4 Promotional Tier Bonus,163.5
TXN-101308,1049,104,2024-06-09,Base Program Rebate,164.92
TXN-101309,1045,104,2025-09-25,Base Program Rebate,35.96
TXN-101310,1132,101,2026-04-16,Base Program Rebate,416.23
TXN-101311,1087,102,2024-02-25,Base Program Rebate,482.5
TXN-101312,1016,103,2025-09-09,Base Program Rebate,467.83
TXN-101313,1021,101,2024-08-04,Base Program Rebate,359.27
TXN-101314,1138,101,2024-09-03,Base Program Rebate,163.33
TXN-101314,1138,101,2024-09-03,Q4 Promotional Tier Bonus,65.33
TXN-101315,1071,101,2024-11-12,Base Program Rebate,7.57
TXN-101316,1039,103,2026-02-08,Base Program Rebate,235.91
TXN-101317,1073,104,2026-01-29,Base Program Rebate,303.39
TXN-101318,1087,104,2025-08-23,Base Program Rebate,521.62
TXN-101319,1017,101,2026-01-05,Base Program Rebate,140.86
TXN-101320,1034,105,2025-06-12,Base Program Rebate,595.39
TXN-101321,1104,102,2024-12-13,Base Program Rebate,176.28
TXN-101322,1147,104,2024-09-01,Base Program Rebate,127.27
TXN-101323,1137,104,2024-04-09,Base Program Rebate,483.32
TXN-101324,1018,104,2024-04-06,Base Program Rebate,274.25
TXN-101325,1128,103,2024-12-27,Base Program Rebate,55.81
TXN-101326,1112,103,2026-02-20,Base Program Rebate,526.3
TXN-101327,1127,104,2024-02-10,Base Program Rebate,219.67
TXN-101328,1147,102,2025-03-27,Base Program Rebate,221.62262345
TXN-101329,1147,104,2025-06-02,Base Program Rebate,271.43012345
TXN-101329,1147,104,2025-06-02,Q4 Promotional Tier Bonus,108.57212345
TXN-101330,1052,105,2024-01-09,Base Program Rebate,94.85
TXN-101331,1016,102,2025-02-01,Base Program Rebate,524.81
TXN-101332,1123,104,2024-04-21,Base Program Rebate,53.78
TXN-101333,1099,102,2025-02-15,Base Program Rebate,198.91062345
TXN-101334,1150,104,2024-04-27,Base Program Rebate,168.83
TXN-101335,1138,102,2024-11-23,Base Program Rebate,342.0
TXN-101335,1138,102,2024-11-23,Q4 Promotional Tier Bonus,136.8
TXN-101336,1112,102,2024-02-25,Base Program Rebate,128.87
TXN-101337,1053,102,2024-03-26,Base Program Rebate,87.19
TXN-101338,1104,104,2025-06-21,Base Program Rebate,130.43
TXN-101338,1104,104,2025-06-21,Q4 Promotional Tier Bonus,52.17
TXN-101339,1068,102,2024-07-22,Base Program Rebate,211.19
TXN-101340,1034,104,2024-12-29,Base Program Rebate,547.78
TXN-101341,1131,102,2024-03-20,Base Program Rebate,434.33
TXN-101342,1071,101,2024-06-03,Base Program Rebate,538.16
TXN-101342,1071,101,2024-06-03,Q4 Promotional Tier Bonus,215.26
TXN-101343,1055,105,2026-01-09,Base Program Rebate,4.7
TXN-101344,1104,105,2024-04-09,Base Program Rebate,24.3
TXN-101345,1036,105,2025-01-21,Base Program Rebate,131.64
TXN-101346,1003,103,2026-04-13,Base Program Rebate,219.87
TXN-101347,1024,104,2025-10-26,Base Program Rebate,599.43
TXN-101348,1098,105,2026-02-22,Base Program Rebate,203.16
TXN-101348,1098,105,2026-02-22,Q4 Promotional Tier Bonus,81.26
TXN-101349,1099,104,2024-10-18,Base Program Rebate,507.44
TXN-101350,1136,101,2024-03-30,Base Program Rebate,484.05
TXN-101351,1093,101,2025-05-23,Base Program Rebate,450.59
TXN-101352,1117,105,2026-04-05,Base Program Rebate,22.0
TXN-101353,1105,105,2025-01-25,Base Program Rebate,70.91462345000001
TXN-101353,1105,105,2025-01-25,Q4 Promotional Tier Bonus,28.37
TXN-101354,1139,104,2024-01-08,Base Program Rebate,563.92
TXN-101355,1141,103,2024-11-10,Base Program Rebate,503.49
TXN-101356,1096,101,2024-01-16,Base Program Rebate,18.18
TXN-101357,1131,103,2024-12-09,Base Program Rebate,104.32
TXN-101358,1090,102,2025-09-23,Base Program Rebate,387.55
TXN-101359,1025,104,2026-01-15,Base Program Rebate,106.3
TXN-101359,1025,104,2026-01-15,Q4 Promotional Tier Bonus,42.52
TXN-101360,1117,101,2025-10-08,Base Program Rebate,347.22
TXN-101361,1125,102,2024-11-26,Base Program Rebate,124.25
TXN-101362,1130,102,2024-01-29,Base Program Rebate,371.81462345
TXN-101363,1005,102,2025-04-09,Base Program Rebate,381.59
TXN-101364,1046,103,2024-07-17,Base Program Rebate,322.41
TXN-101365,1055,101,2024-10-08,Return Credit / Adjustment Note,-52.07
TXN-101366,1021,101,2025-04-15,Base Program Rebate,556.5
TXN-101367,1038,101,2024-03-20,Base Program Rebate,297.81
TXN-101368,1114,101,2025-02-27,Base Program Rebate,46.46
TXN-101368,1114,101,2025-02-27,Q4 Promotional Tier Bonus,18.58
TXN-101369,1104,102,2024-07-03,Base Program Rebate,181.01
TXN-101369,1104,102,2024-07-03,Q4 Promotional Tier Bonus,72.4
TXN-101370,1074,103,2025-05-10,Base Program Rebate,596.96
TXN-101371,1053,101,2024-07-16,Base Program Rebate,364.65
TXN-101372,1045,103,2024-04-27,Base Program Rebate,539.4
TXN-101373,1148,102,2024-10-01,Base Program Rebate,166.02
TXN-101374,1140,103,2025-04-23,Base Program Rebate,447.75
TXN-101375,1039,103,2024-06-26,Base Program Rebate,120.73
TXN-101376,1021,105,2026-03-23,Base Program Rebate,460.45
TXN-101377,1114,104,2025-04-01,Base Program Rebate,255.68
TXN-101378,1132,104,2025-03-15,Base Program Rebate,121.83
TXN-101379,1104,102,2024-02-04,Base Program Rebate,574.96
TXN-101380,1139,105,2024-12-26,Base Program Rebate,240.49
TXN-101381,1038,103,2024-09-08,Base Program Rebate,45.9
TXN-101382,1024,101,2024-11-22,Base Program Rebate,413.75
TXN-101383,1072,102,2025-07-29,Base Program Rebate,42.08
TXN-101384,1126,103,2026-01-03,Base Program Rebate,365.72
TXN-101384,1126,103,2026-01-03,Q4 Promotional Tier Bonus,146.29
TXN-101385,1099,103,2026-04-12,Base Program Rebate,193.77
TXN-101386,1058,104,2024-05-02,Base Program Rebate,76.65
TXN-101387,1128,101,2024-10-18,Base Program Rebate,13.16
TXN-101388,1111,103,2024-05-14,Base Program Rebate,505.38
TXN-101389,1008,103,2025-10-22,Base Program Rebate,12.22
TXN-101390,1068,103,2024-11-20,Base Program Rebate,452.83
TXN-101391,1133,101,2025-02-06,Base Program Rebate,180.82
TXN-101391,1133,101,2025-02-06,Q4 Promotional Tier Bonus,72.33
TXN-101392,1136,101,2024-01-30,Return Credit / Adjustment Note,-136.35
TXN-101393,1148,104,2024-08-19,Base Program Rebate,104.19
TXN-101394,1123,101,2025-12-05,Base Program Rebate,521.14
TXN-101395,1068,101,2024-09-27,Base Program Rebate,199.27
TXN-101396,1036,102,2025-08-20,Base Program Rebate,277.76
TXN-101397,1093,104,2025-11-15,Base Program Rebate,75.62
TXN-101398,1058,103,2026-03-02,Base Program Rebate,439.19
TXN-101399,1017,103,2025-07-25,Base Program Rebate,501.74
TXN-101400,1148,101,2024-03-17,Base Program Rebate,583.13
TXN-101401,1088,102,2025-05-14,Base Program Rebate,64.96
TXN-101402,1071,103,2025-12-26,Base Program Rebate,273.78
TXN-101403,1046,103,2025-01-29,Base Program Rebate,585.1
TXN-101403,1046,103,2025-01-29,Q4 Promotional Tier Bonus,234.04
TXN-101404,1036,103,2025-08-14,Base Program Rebate,389.91
TXN-101405,1050,101,2025-04-16,Base Program Rebate,114.25
TXN-101406,1055,101,2025-07-17,Base Program Rebate,52.73
TXN-101407,1119,103,2024-02-24,Base Program Rebate,266.2
TXN-101408,1098,102,2024-10-28,Base Program Rebate,115.7
TXN-101409,1121,104,2024-04-21,Base Program Rebate,409.49362345000003
TXN-101410,1010,101,2025-08-12,Base Program Rebate,161.54
TXN-101411,1136,104,2025-02-05,Base Program Rebate,237.25
TXN-101412,1116,102,2024-06-24,Base Program Rebate,471.97
TXN-101413,1001,101,2024-07-08,Base Program Rebate,303.19
TXN-101414,1148,102,2024-06-23,Base Program Rebate,190.78
TXN-101415,1029,101,2025-11-13,Base Program Rebate,286.07
TXN-101416,1016,102,2025-11-26,Base Program Rebate,456.76
TXN-101417,1001,104,2024-09-10,Base Program Rebate,284.86
TXN-101418,1064,102,2025-06-21,Base Program Rebate,303.13
